"","lat","lon","type"
"2080",37.6129695,127.0387387,"lights"
"2081",37.6129987,127.0384415,"lights"
"2082",37.6129127,127.0382897,"lights"
"2083",37.6128707,127.0382166,"lights"
"2084",37.6127762,127.038347,"lights"
"2085",37.6126207,127.0380545,"lights"
"2086",37.612654,127.0376078,"lights"
"2087",37.6119838,127.0416124,"lights"
"2088",37.6124394,127.0380319,"lights"
"2089",37.6135689,127.0385384,"lights"
"2090",37.6134493,127.0383474,"lights"
"2091",37.6134493,127.0383474,"lights"
"2092",37.6138719,127.0386761,"lights"
"2093",37.6147322,127.039433,"lights"
"2094",37.6135944,127.0386763,"lights"
"2095",37.6137247,127.0389702,"lights"
"2096",37.614036,127.0387125,"lights"
"2097",37.6142972,127.0389017,"lights"
"2098",37.6141609,127.038985,"lights"
"2099",37.6139007,127.0392239,"lights"
"2100",37.61413063,127.0394877,"lights"
"2101",37.6143504,127.0393484,"lights"
"2102",37.612737,127.0379533,"lights"
"2103",37.6147322,127.039433,"lights"
"2104",37.614549,127.039168,"lights"
"2105",37.6147322,127.039433,"lights"
"2106",37.6147322,127.039433,"lights"
"2107",37.6163526,127.0435737,"lights"
"2108",37.6143914,127.0420686,"lights"
"2109",37.614036,127.0409053,"lights"
"2110",37.6136985,127.0407318,"lights"
"2111",37.6136965,127.0411566,"lights"
"2112",37.6129823,127.04108,"lights"
"2113",37.6128848,127.041056,"lights"
"2114",37.6139972,127.0411165,"lights"
"2115",37.6140301,127.0416247,"lights"
"2116",37.6125736,127.041236,"lights"
"2117",37.612323,127.041329,"lights"
"2118",37.6138982,127.0415822,"lights"
"2119",37.6136453,127.0415084,"lights"
"2120",37.6133771,127.0414348,"lights"
"2121",37.6134587,127.0410498,"lights"
"2122",37.6132705,127.0409526,"lights"
"2123",37.6133239,127.0407661,"lights"
"2124",37.6135795,127.0407277,"lights"
"2125",37.6134707,127.040532,"lights"
"2126",37.6132836,127.040454,"lights"
"2127",37.6132836,127.040454,"lights"
"2128",37.6132191,127.0407335,"lights"
"2129",37.6132081,127.0413736,"lights"
"2130",37.6129823,127.0410808,"lights"
"2131",37.6128848,127.041056,"lights"
"2132",37.6127881,127.0406869,"lights"
"2133",37.6128867,127.0402983,"lights"
"2134",37.6126949,127.0405261,"lights"
"2135",37.6126996,127.0407135,"lights"
"2136",37.6125736,127.0412367,"lights"
"2137",37.6125736,127.0412367,"lights"
"2138",37.612323,127.0413294,"lights"
"2139",37.6120908,127.0422555,"lights"
"2140",37.6128767,127.042503,"lights"
"2141",37.612667,127.042975,"lights"
"2142",37.6130699,127.042103,"lights"
"2143",37.6189877,127.0450794,"lights"
"2144",37.6128937,127.041597,"lights"
"2145",37.6120295,127.0414759,"lights"
"2146",37.6116415,127.04173,"lights"
"2147",37.6117954,127.0422672,"lights"
"2148",37.6134966,127.042273,"lights"
"2149",37.6114849,127.0428726,"lights"
"2150",37.6114849,127.0428726,"lights"
"2151",37.6116363,127.0434302,"lights"
"2152",37.6120369,127.0427217,"lights"
"2153",37.6120671,127.0423351,"lights"
"2154",37.6119765,127.042044,"lights"
"2155",37.6120138,127.0418703,"lights"
"2156",37.6122259,127.0416965,"lights"
"2157",37.6119838,127.0416124,"lights"
"2158",37.6122292,127.0415402,"lights"
"2159",37.6123038,127.0417442,"lights"
"2160",37.6124672,127.0417784,"lights"
"2161",37.6122321,127.0421302,"lights"
"2162",37.6123495,127.0423779,"lights"
"2163",37.6121569,127.0427406,"lights"
"2164",37.6125764,127.0426944,"lights"
"2165",37.6125958,127.0425311,"lights"
"2166",37.6124906,127.0422198,"lights"
"2167",37.6126733,127.0421982,"lights"
"2168",37.6125445,127.0419801,"lights"
"2169",37.6126996,127.0417709,"lights"
"2170",37.6126059,127.0416667,"lights"
"2171",37.6128093,127.0413502,"lights"
"2172",37.6127871,127.0415659,"lights"
"2173",37.6130737,127.041467,"lights"
"2174",37.6129903,127.0418442,"lights"
"2175",37.6129903,127.0418442,"lights"
"2176",37.6129633,127.0420665,"lights"
"2177",37.6127525,127.0423003,"lights"
"2178",37.6128767,127.0425037,"lights"
"2179",37.6128199,127.0429405,"lights"
"2180",37.612667,127.0429753,"lights"
"2181",37.6130699,127.0421036,"lights"
"2182",37.613157,127.0426202,"lights"
"2183",37.6132228,127.0421787,"lights"
"2184",37.613159,127.0416472,"lights"
"2185",37.6128937,127.0415973,"lights"
"2186",37.6150757,127.0444532,"lights"
"2187",37.6134613,127.0415923,"lights"
"2188",37.6134381,127.0417308,"lights"
"2189",37.6133979,127.0418842,"lights"
"2190",37.6133873,127.0420248,"lights"
"2191",37.6134966,127.0422737,"lights"
"2192",37.6134966,127.0422737,"lights"
"2193",37.6134366,127.0426551,"lights"
"2194",37.6135085,127.0428524,"lights"
"2195",37.6136958,127.0427356,"lights"
"2196",37.6136086,127.0423097,"lights"
"2197",37.6136086,127.0423097,"lights"
"2198",37.6136502,127.0421087,"lights"
"2199",37.6138456,127.041866,"lights"
"2200",37.6138456,127.041866,"lights"
"2201",37.6138206,127.0420113,"lights"
"2202",37.6137595,127.04237,"lights"
"2203",37.6117578,127.045189,"lights"
"2204",37.6136449,127.0432289,"lights"
"2205",37.6136418,127.043511,"lights"
"2206",37.6136418,127.0436277,"lights"
"2207",37.6134807,127.043982,"lights"
"2208",37.6136474,127.043981,"lights"
"2209",37.613476,127.0442958,"lights"
"2210",37.6136278,127.0445714,"lights"
"2211",37.613379,127.0445598,"lights"
"2212",37.6133634,127.0444128,"lights"
"2213",37.6133642,127.0440662,"lights"
"2214",37.6132095,127.04399,"lights"
"2215",37.6132087,127.0437805,"lights"
"2216",37.613204,127.0444182,"lights"
"2217",37.6123886,127.046983,"lights"
"2218",37.6133878,127.0431983,"lights"
"2219",37.6129436,127.0431904,"lights"
"2220",37.6129171,127.0434841,"lights"
"2221",37.6129249,127.0436731,"lights"
"2222",37.6129267,127.043775,"lights"
"2223",37.6131052,127.0441261,"lights"
"2224",37.6129159,127.0445578,"lights"
"2225",37.6130961,127.0445612,"lights"
"2226",37.6127989,127.0445752,"lights"
"2227",37.6126495,127.0442679,"lights"
"2228",37.6128165,127.0440766,"lights"
"2229",37.6160699,127.0419394,"lights"
"2230",37.6128063,127.0437097,"lights"
"2231",37.6128093,127.0435194,"lights"
"2232",37.612558,127.0431976,"lights"
"2233",37.6123152,127.04333,"lights"
"2234",37.6123152,127.0436551,"lights"
"2235",37.6125273,127.0437439,"lights"
"2236",37.6125351,127.0442625,"lights"
"2237",37.6122434,127.0443003,"lights"
"2238",37.6125398,127.0444075,"lights"
"2239",37.6125328,127.0445446,"lights"
"2240",37.6123743,127.0445512,"lights"
"2241",37.612068,127.0443308,"lights"
"2242",37.6122434,127.0443003,"lights"
"2243",37.6122406,127.0439537,"lights"
"2244",37.6122688,127.0436441,"lights"
"2245",37.6122698,127.0435512,"lights"
"2246",37.6121199,127.0432881,"lights"
"2247",37.6191369,127.0492822,"lights"
"2248",37.6118794,127.0431802,"lights"
"2249",37.6116363,127.0434302,"lights"
"2250",37.6118533,127.0433063,"lights"
"2251",37.6118794,127.0431802,"lights"
"2252",37.6119674,127.0438134,"lights"
"2253",37.6116671,127.0442284,"lights"
"2254",37.611627,127.0439468,"lights"
"2255",37.611627,127.0439468,"lights"
"2256",37.6123553,127.0451007,"lights"
"2257",37.6131052,127.0441261,"lights"
"2258",37.6133921,127.0428369,"lights"
"2259",37.6117578,127.0451899,"lights"
"2260",37.6150757,127.0444532,"lights"
"2261",37.6117652,127.04444,"lights"
"2262",37.6172391,127.0503655,"lights"
"2263",37.611721,127.0447668,"lights"
"2264",37.611721,127.0447668,"lights"
"2265",37.6118022,127.0441066,"lights"
"2266",37.6119755,127.0442561,"lights"
"2267",37.6119741,127.044537,"lights"
"2268",37.611721,127.0447668,"lights"
"2269",37.6117578,127.0451899,"lights"
"2270",37.6121641,127.0480809,"lights"
"2271",37.6118568,127.0455081,"lights"
"2272",37.6118568,127.0455081,"lights"
"2273",37.6117239,127.0460206,"lights"
"2274",37.6118532,127.0464018,"lights"
"2275",37.6117605,127.0468696,"lights"
"2276",37.6118885,127.0466437,"lights"
"2277",37.6118532,127.0464018,"lights"
"2278",37.6120105,127.0461393,"lights"
"2279",37.6119964,127.0456184,"lights"
"2280",37.6122872,127.0459273,"lights"
"2281",37.6124744,127.0461243,"lights"
"2282",37.6122266,127.0463449,"lights"
"2283",37.6121785,127.0467408,"lights"
"2284",37.6121785,127.0467408,"lights"
"2285",37.6121154,127.0468458,"lights"
"2286",37.6118279,127.0469582,"lights"
"2287",37.6117921,127.04732,"lights"
"2288",37.6117404,127.047059,"lights"
"2289",37.6117083,127.0474253,"lights"
"2290",37.6133271,127.0417141,"lights"
"2291",37.6124764,127.039039,"lights"
"2292",37.6123886,127.0469839,"lights"
"2293",37.6140366,127.043645,"lights"
"2294",37.6123886,127.0469839,"lights"
"2295",37.6127815,127.0467637,"lights"
"2296",37.6126739,127.0466144,"lights"
"2297",37.6128066,127.0461903,"lights"
"2298",37.6176728,127.0450418,"lights"
"2299",37.6125545,127.0459964,"lights"
"2300",37.6125117,127.0457172,"lights"
"2301",37.6121871,127.0453521,"lights"
"2302",37.611987,127.0454577,"lights"
"2303",37.6118529,127.0450256,"lights"
"2304",37.6122139,127.0447741,"lights"
"2305",37.6122139,127.0447741,"lights"
"2306",37.6125545,127.0459964,"lights"
"2307",37.612143,127.045134,"lights"
"2308",37.6123376,127.0449152,"lights"
"2309",37.612406,127.0450163,"lights"
"2310",37.6125706,127.0453075,"lights"
"2311",37.6127963,127.0456988,"lights"
"2312",37.6127985,127.0458574,"lights"
"2313",37.6126193,127.0452084,"lights"
"2314",37.6128031,127.0452106,"lights"
"2315",37.6130876,127.0451797,"lights"
"2316",37.6129149,127.0452125,"lights"
"2317",37.6130939,127.0455115,"lights"
"2318",37.6130607,127.0458574,"lights"
"2319",37.6129707,127.046656,"lights"
"2320",37.6121082,127.0475221,"lights"
"2321",37.6123152,127.0474866,"lights"
"2322",37.6123066,127.038214,"lights"
"2323",37.6127762,127.0471738,"lights"
"2324",37.6127767,127.0471738,"lights"
"2325",37.6130059,127.046779,"lights"
"2326",37.6132636,127.0468878,"lights"
"2327",37.613391,127.0465928,"lights"
"2328",37.614414,127.0499914,"lights"
"2329",37.6133667,127.0460404,"lights"
"2330",37.6135028,127.0463818,"lights"
"2331",37.6133615,127.0455126,"lights"
"2332",37.6133563,127.0452012,"lights"
"2333",37.6133471,127.0450722,"lights"
"2334",37.6136302,127.0448636,"lights"
"2335",37.6136349,127.045115,"lights"
"2336",37.6136382,127.0455193,"lights"
"2337",37.6136423,127.0460233,"lights"
"2338",37.6135762,127.0463277,"lights"
"2339",37.6136556,127.046449,"lights"
"2340",37.6136486,127.0466971,"lights"
"2341",37.6133144,127.0470446,"lights"
"2342",37.612699,127.0473821,"lights"
"2343",37.6124471,127.0475302,"lights"
"2344",37.6123324,127.0477231,"lights"
"2345",37.6121248,127.0476805,"lights"
"2346",37.6116415,127.0480113,"lights"
"2347",37.6117582,127.0478018,"lights"
"2348",37.611847,127.0480872,"lights"
"2349",37.6126254,127.0478542,"lights"
"2350",37.6145663,127.0522277,"lights"
"2351",37.6129286,127.0479149,"lights"
"2352",37.6128643,127.0477662,"lights"
"2353",37.6130741,127.0471904,"lights"
"2354",37.6132132,127.0473415,"lights"
"2355",37.6130387,127.0476065,"lights"
"2356",37.6126059,127.041666,"lights"
"2357",37.6130212,127.0477778,"lights"
"2358",37.6130125,127.047924,"lights"
"2359",37.61357246,127.0480274,"lights"
"2360",37.61339,127.0483643,"lights"
"2361",37.613157,127.0486884,"lights"
"2362",37.6130783,127.0484872,"lights"
"2363",37.6130783,127.0484872,"lights"
"2364",37.612959,127.0483302,"lights"
"2365",37.6127968,127.0484421,"lights"
"2366",37.612637,127.0487364,"lights"
"2367",37.6127237,127.0482052,"lights"
"2368",37.6138357,127.0500135,"lights"
"2369",37.6120746,127.047936,"lights"
"2370",37.6134444,127.0478539,"lights"
"2371",37.6132952,127.0476712,"lights"
"2372",37.6134805,127.0475273,"lights"
"2373",37.6133144,127.0470446,"lights"
"2374",37.6135085,127.047195,"lights"
"2375",37.6132087,127.04378,"lights"
"2376",37.6163468,127.0485464,"lights"
"2377",37.6129171,127.043484,"lights"
"2378",37.6148977,127.0408399,"lights"
"2379",37.6151105,127.0405279,"lights"
"2380",37.6156588,127.0470351,"lights"
"2381",37.6152054,127.0408847,"lights"
"2382",37.6153964,127.0410011,"lights"
"2383",37.6154779,127.0410454,"lights"
"2384",37.6153507,127.0413585,"lights"
"2385",37.6150907,127.0409733,"lights"
"2386",37.6158722,127.0476791,"lights"
"2387",37.6148977,127.0408399,"lights"
"2388",37.6127237,127.0482052,"lights"
"2389",37.6147586,127.0406831,"lights"
"2390",37.617205,127.0441303,"lights"
"2391",37.6144897,127.0409663,"lights"
"2392",37.6149063,127.0412283,"lights"
"2393",37.6149951,127.0415126,"lights"
"2394",37.6150332,127.0413162,"lights"
"2395",37.6152305,127.0414326,"lights"
"2396",37.6153293,127.0417179,"lights"
"2397",37.6155314,127.0418648,"lights"
"2398",37.6153974,127.0418948,"lights"
"2399",37.6152797,127.0418227,"lights"
"2400",37.6144073,127.0404679,"lights"
"2401",37.6148781,127.0418618,"lights"
"2402",37.6146199,127.041693,"lights"
"2403",37.6144932,127.0416221,"lights"
"2404",37.614328,127.0412482,"lights"
"2405",37.6144528,127.0417529,"lights"
"2406",37.6145778,127.0420549,"lights"
"2407",37.6171674,127.0453938,"lights"
"2408",37.614742,127.0422985,"lights"
"2409",37.6168628,127.04494,"lights"
"2410",37.6127767,127.047173,"lights"
"2411",37.6130059,127.046779,"lights"
"2412",37.6150757,127.0444532,"lights"
"2413",37.6154076,127.042708,"lights"
"2414",37.6152786,127.0429203,"lights"
"2415",37.6139497,127.0470467,"lights"
"2416",37.6136423,127.046023,"lights"
"2417",37.6172894,127.0442164,"lights"
"2418",37.614742,127.0422985,"lights"
"2419",37.6175464,127.0445654,"lights"
"2420",37.6156176,127.042498,"lights"
"2421",37.615594,127.0427033,"lights"
"2422",37.6184725,127.0441027,"lights"
"2423",37.6154297,127.0432106,"lights"
"2424",37.6153425,127.0437917,"lights"
"2425",37.6138225,127.0474719,"lights"
"2426",37.61339,127.048364,"lights"
"2427",37.614829,127.0436929,"lights"
"2428",37.614829,127.0436929,"lights"
"2429",37.6123494,127.038494,"lights"
"2430",37.6151987,127.0430606,"lights"
"2431",37.6171105,127.0445959,"lights"
"2432",37.6150191,127.043029,"lights"
"2433",37.6148769,127.0428292,"lights"
"2434",37.6151758,127.0427993,"lights"
"2435",37.6147008,127.0427771,"lights"
"2436",37.6184231,127.045679,"lights"
"2437",37.6147008,127.0427771,"lights"
"2438",37.6144482,127.042846,"lights"
"2439",37.61452235,127.0426956,"lights"
"2440",37.6143051,127.0427504,"lights"
"2441",37.6141097,127.0431108,"lights"
"2442",37.6141745,127.0433139,"lights"
"2443",37.6143258,127.043526,"lights"
"2444",37.6141713,127.0434748,"lights"
"2445",37.6144168,127.0438635,"lights"
"2446",37.6144432,127.0435585,"lights"
"2447",37.6138815,127.0480862,"lights"
"2448",37.6145593,127.0439863,"lights"
"2449",37.61481,127.044349,"lights"
"2450",37.6150757,127.0444532,"lights"
"2451",37.6150757,127.0444532,"lights"
"2452",37.6155351,127.0443284,"lights"
"2453",37.6155351,127.0443284,"lights"
"2454",37.6155568,127.0442227,"lights"
"2455",37.6148968,127.043475,"lights"
"2456",37.61548776,127.0439103,"lights"
"2457",37.6156956,127.0435651,"lights"
"2458",37.6155749,127.0433469,"lights"
"2459",37.6156525,127.0430186,"lights"
"2460",37.6157885,127.0431256,"lights"
"2461",37.6145778,127.042054,"lights"
"2462",37.6141485,127.0476762,"lights"
"2463",37.6159407,127.0428982,"lights"
"2464",37.615146,127.0448952,"lights"
"2465",37.6159256,127.0430389,"lights"
"2466",37.6157935,127.0436352,"lights"
"2467",37.6159953,127.0435137,"lights"
"2468",37.6160002,127.0439044,"lights"
"2469",37.6158365,127.0441625,"lights"
"2470",37.6161354,127.0433443,"lights"
"2471",37.6161486,127.0431991,"lights"
"2472",37.6152671,127.0449446,"lights"
"2473",37.6147008,127.042777,"lights"
"2474",37.6149316,127.0445717,"lights"
"2475",37.6176579,127.0510126,"lights"
"2476",37.6148584,127.0447652,"lights"
"2477",37.6148584,127.0447652,"lights"
"2478",37.6148371,127.0449229,"lights"
"2479",37.6152237,127.0451445,"lights"
"2480",37.6142467,127.044107,"lights"
"2481",37.6139723,127.0447187,"lights"
"2482",37.6140903,127.0447184,"lights"
"2483",37.6143534,127.0447195,"lights"
"2484",37.6142434,127.0449214,"lights"
"2485",37.6142187,127.0452128,"lights"
"2486",37.6157935,127.043635,"lights"
"2487",37.61445289,127.0453141,"lights"
"2488",37.6140841,127.0460641,"lights"
"2489",37.6144444,127.0458239,"lights"
"2490",37.6144444,127.0458239,"lights"
"2491",37.6143556,127.0457706,"lights"
"2492",37.6142467,127.04652,"lights"
"2493",37.6144756,127.0464589,"lights"
"2494",37.6145014,127.0460837,"lights"
"2495",37.6146103,127.046063,"lights"
"2496",37.6145825,127.0464202,"lights"
"2497",37.6145631,127.04652,"lights"
"2498",37.6145014,127.046083,"lights"
"2499",37.6151309,127.046582,"lights"
"2500",37.6148368,127.0467737,"lights"
"2501",37.6147487,127.0470274,"lights"
"2502",37.6150627,127.0468501,"lights"
"2503",37.614846,127.0471361,"lights"
"2504",37.6148483,127.0473014,"lights"
"2505",37.6150032,127.0471805,"lights"
"2506",37.6150731,127.0471366,"lights"
"2507",37.61565579,127.0474216,"lights"
"2508",37.6155134,127.0472102,"lights"
"2509",37.6152356,127.0469499,"lights"
"2510",37.6153466,127.0467479,"lights"
"2511",37.6152912,127.046581,"lights"
"2512",37.6154868,127.0468187,"lights"
"2513",37.6155985,127.0468093,"lights"
"2514",37.6154477,127.0466572,"lights"
"2515",37.6151731,127.0463605,"lights"
"2516",37.6151696,127.0460298,"lights"
"2517",37.6144837,127.0456705,"lights"
"2518",37.6144628,127.045545,"lights"
"2519",37.61445289,127.0453141,"lights"
"2520",37.6141378,127.0470273,"lights"
"2521",37.6141444,127.0471699,"lights"
"2522",37.6141444,127.0471699,"lights"
"2523",37.6140807,127.0473157,"lights"
"2524",37.6108705,127.0518181,"lights"
"2525",37.6141495,127.0474632,"lights"
"2526",37.6144271,127.047191,"lights"
"2527",37.6108705,127.0518181,"lights"
"2528",37.614653,127.0468848,"lights"
"2529",37.6145216,127.0471323,"lights"
"2530",37.6146845,127.0474417,"lights"
"2531",37.6145458,127.0474434,"lights"
"2532",37.6133146,127.0423871,"lights"
"2533",37.6157508,127.0548835,"lights"
"2534",37.6141271,127.0485939,"lights"
"2535",37.6150506,127.0421315,"lights"
"2536",37.6134444,127.0478539,"lights"
"2537",37.6144104,127.0479741,"lights"
"2538",37.614407,127.0481101,"lights"
"2539",37.61472577,127.0479103,"lights"
"2540",37.61472577,127.0479103,"lights"
"2541",37.6159845,127.0481976,"lights"
"2542",37.61472577,127.0479103,"lights"
"2543",37.6151144,127.0475687,"lights"
"2544",37.6151256,127.0478348,"lights"
"2545",37.6151017,127.048108,"lights"
"2546",37.6152157,127.0481734,"lights"
"2547",37.6155724,127.0553366,"lights"
"2548",37.6152387,127.0475592,"lights"
"2549",37.6170929,127.044425,"lights"
"2550",37.6154812,127.048025,"lights"
"2551",37.6159072,127.048108,"lights"
"2552",37.6165089,127.0438504,"lights"
"2553",37.6160961,127.0478462,"lights"
"2554",37.6158722,127.0476791,"lights"
"2555",37.6156856,127.0475637,"lights"
"2556",37.6158183,127.0474771,"lights"
"2557",37.6158796,127.0471362,"lights"
"2558",37.61589021,127.0470095,"lights"
"2559",37.6161767,127.0473422,"lights"
"2560",37.6167024,127.0479449,"lights"
"2561",37.6163909,127.0475332,"lights"
"2562",37.6169528,127.0465938,"lights"
"2563",37.6160318,127.0474732,"lights"
"2564",37.6159938,127.0475666,"lights"
"2565",37.61598746,127.0471545,"lights"
"2566",37.6158974,127.0475667,"lights"
"2567",37.6159608,127.0473869,"lights"
"2568",37.61559159,127.0457181,"lights"
"2569",37.6174251,127.0430514,"lights"
"2570",37.6167024,127.0479449,"lights"
"2571",37.6167691,127.0487324,"lights"
"2572",37.6169724,127.0485769,"lights"
"2573",37.6167024,127.0479449,"lights"
"2574",37.6167024,127.0479449,"lights"
"2575",37.6167024,127.0479449,"lights"
"2576",37.6167024,127.0479449,"lights"
"2577",37.6167024,127.0479449,"lights"
"2578",37.6169331,127.0452699,"lights"
"2579",37.6133327,127.0513224,"lights"
"2580",37.6166188,127.0471916,"lights"
"2581",37.6164628,127.0470678,"lights"
"2582",37.6168955,127.0470861,"lights"
"2583",37.6171843,127.047591,"lights"
"2584",37.6173875,127.047987,"lights"
"2585",37.6173948,127.047445,"lights"
"2586",37.6161435,127.0469065,"lights"
"2587",37.61785939,127.043291,"lights"
"2588",37.6162191,127.0465669,"lights"
"2589",37.6160166,127.0465921,"lights"
"2590",37.6151758,127.0427993,"lights"
"2591",37.6158088,127.0466344,"lights"
"2592",37.6156661,127.0463667,"lights"
"2593",37.6160742,127.0463615,"lights"
"2594",37.6151702,127.0458837,"lights"
"2595",37.6173718,127.049173,"lights"
"2596",37.6152981,127.0461007,"lights"
"2597",37.6147617,127.045847,"lights"
"2598",37.6145529,127.0448733,"lights"
"2599",37.6144989,127.0450983,"lights"
"2600",37.6147617,127.045847,"lights"
"2601",37.615839,127.041248,"lights"
"2602",37.616043,127.0410733,"lights"
"2603",37.61631038,127.04136,"lights"
"2604",37.6161682,127.0410615,"lights"
"2605",37.61631038,127.04136,"lights"
"2606",37.6165437,127.0416989,"lights"
"2607",37.6167928,127.0421907,"lights"
"2608",37.6169747,127.042296,"lights"
"2609",37.6169809,127.042502,"lights"
"2610",37.6175585,127.0432887,"lights"
"2611",37.61712788,127.0430233,"lights"
"2612",37.6174699,127.0433521,"lights"
"2613",37.6175585,127.0432887,"lights"
"2614",37.617367,127.0458964,"lights"
"2615",37.6173416,127.0425416,"lights"
"2616",37.6174251,127.0430514,"lights"
"2617",37.6178001,127.0437421,"lights"
"2618",37.6179614,127.044023,"lights"
"2619",37.6181185,127.044297,"lights"
"2620",37.6183845,127.044583,"lights"
"2621",37.6184971,127.0450313,"lights"
"2622",37.618272,127.0452664,"lights"
"2623",37.6186121,127.0454364,"lights"
"2624",37.6182277,127.0451457,"lights"
"2625",37.618226,127.0450404,"lights"
"2626",37.6181387,127.0450551,"lights"
"2627",37.6179656,127.044713,"lights"
"2628",37.6178971,127.0445904,"lights"
"2629",37.6178619,127.0441366,"lights"
"2630",37.6178619,127.0441366,"lights"
"2631",37.6157857,127.047014,"lights"
"2632",37.6175197,127.043834,"lights"
"2633",37.6174023,127.0435773,"lights"
"2634",37.617908,127.0450479,"lights"
"2635",37.6178238,127.0446672,"lights"
"2636",37.6175039,127.0444459,"lights"
"2637",37.6129539,127.038919,"lights"
"2638",37.6174014,127.0439046,"lights"
"2639",37.6172025,127.0434881,"lights"
"2640",37.6160988,127.044501,"lights"
"2641",37.6170322,127.043155,"lights"
"2642",37.6169909,127.0430626,"lights"
"2643",37.6167966,127.0431059,"lights"
"2644",37.6166093,127.0430131,"lights"
"2645",37.6167361,127.0426479,"lights"
"2646",37.6167361,127.0426479,"lights"
"2647",37.6168277,127.0428257,"lights"
"2648",37.616216,127.0421788,"lights"
"2649",37.6163574,127.0420603,"lights"
"2650",37.6160434,127.0415626,"lights"
"2651",37.6155653,127.041494,"lights"
"2652",37.6157785,127.0420032,"lights"
"2653",37.6158462,127.0418041,"lights"
"2654",37.6160635,127.0421479,"lights"
"2655",37.6160562,127.0424708,"lights"
"2656",37.6162379,127.04243,"lights"
"2657",37.6162771,127.0428271,"lights"
"2658",37.6166093,127.0430131,"lights"
"2659",37.6167966,127.0431059,"lights"
"2660",37.6168464,127.0432514,"lights"
"2661",37.6168969,127.0435826,"lights"
"2662",37.6168969,127.0435826,"lights"
"2663",37.6170748,127.0438635,"lights"
"2664",37.6171727,127.0438215,"lights"
"2665",37.6170929,127.0444251,"lights"
"2666",37.6170748,127.0438635,"lights"
"2667",37.6174723,127.0446513,"lights"
"2668",37.6174204,127.0450337,"lights"
"2669",37.6170159,127.0442675,"lights"
"2670",37.616864,127.0438673,"lights"
"2671",37.6162168,127.0439481,"lights"
"2672",37.6161614,127.0441051,"lights"
"2673",37.6163759,127.0438917,"lights"
"2674",37.6165089,127.0438504,"lights"
"2675",37.616615,127.0441571,"lights"
"2676",37.616615,127.0441571,"lights"
"2677",37.616386,127.0440264,"lights"
"2678",37.6161588,127.0443453,"lights"
"2679",37.6158317,127.0444537,"lights"
"2680",37.6157708,127.0446176,"lights"
"2681",37.6155541,127.0446713,"lights"
"2682",37.6155775,127.0448817,"lights"
"2683",37.6156818,127.0449744,"lights"
"2684",37.6158796,127.045144,"lights"
"2685",37.6160149,127.0454878,"lights"
"2686",37.6157859,127.0455859,"lights"
"2687",37.6157859,127.0455859,"lights"
"2688",37.6162703,127.0446554,"lights"
"2689",37.6160507,127.0451237,"lights"
"2690",37.6163349,127.0453965,"lights"
"2691",37.6160507,127.0451237,"lights"
"2692",37.6158466,127.0449621,"lights"
"2693",37.6159677,127.0445641,"lights"
"2694",37.6161931,127.0444604,"lights"
"2695",37.6162703,127.0446554,"lights"
"2696",37.6166198,127.0445308,"lights"
"2697",37.6170929,127.0444251,"lights"
"2698",37.6167377,127.0448397,"lights"
"2699",37.6166094,127.044685,"lights"
"2700",37.6164762,127.0449314,"lights"
"2701",37.6162533,127.0450056,"lights"
"2702",37.6167377,127.0448397,"lights"
"2703",37.6167532,127.0451963,"lights"
"2704",37.6169331,127.0452699,"lights"
"2705",37.6167353,127.0453234,"lights"
"2706",37.6157885,127.043125,"lights"
"2707",37.6168984,127.0457721,"lights"
"2708",37.617154,127.0458493,"lights"
"2709",37.6159256,127.043038,"lights"
"2710",37.6172672,127.045363,"lights"
"2711",37.617002,127.0448827,"lights"
"2712",37.6173507,127.0456576,"lights"
"2713",37.617367,127.0458964,"lights"
"2714",37.6173912,127.0462076,"lights"
"2715",37.6173912,127.0462076,"lights"
"2716",37.6168273,127.0461208,"lights"
"2717",37.6168683,127.0463978,"lights"
"2718",37.6169327,127.0461217,"lights"
"2719",37.6159677,127.0445641,"lights"
"2720",37.61722397,127.0462446,"lights"
"2721",37.617293,127.0464365,"lights"
"2722",37.6168699,127.0468191,"lights"
"2723",37.6172025,127.0434881,"lights"
"2724",37.6167362,127.0464482,"lights"
"2725",37.6165645,127.0461615,"lights"
"2726",37.6163291,127.046459,"lights"
"2727",37.6164711,127.0460857,"lights"
"2728",37.6165219,127.0458993,"lights"
"2729",37.6165744,127.0456007,"lights"
"2730",37.616648,127.0456779,"lights"
"2731",37.6167356,127.0459169,"lights"
"2732",37.6160593,127.0458519,"lights"
"2733",37.616037,127.0459927,"lights"
"2734",37.6157417,127.0460293,"lights"
"2735",37.6154892,127.0458932,"lights"
"2736",37.6163171,127.0425389,"lights"
"2737",37.6168019,127.0462151,"lights"
"2738",37.6138257,127.0411935,"lights"
"2739",37.6152912,127.0455682,"lights"
"2740",37.615022,127.0454914,"lights"
"2741",37.614961,127.0453076,"lights"
"2742",37.6168974,127.0474406,"lights"
"2743",37.6169728,127.0471825,"lights"
"2744",37.6168159,127.047274,"lights"
"2745",37.6171753,127.0473771,"lights"
"2746",37.6169655,127.0475043,"lights"
"2747",37.6171843,127.047591,"lights"
"2748",37.6174368,127.0476139,"lights"
"2749",37.6173875,127.0479872,"lights"
"2750",37.6173875,127.0479872,"lights"
"2751",37.6175447,127.0475887,"lights"
"2752",37.6173948,127.0474456,"lights"
"2753",37.6173106,127.047168,"lights"
